customer_id,signup_date,acquisition_channel,acquisition_cost,age,gender,country,state,city,customer_segment,email_verified,phone_verified
CU_002891,2024-04-18,social_media,19.23,32,F,DK,WV,South Kristie,casual,True,False
CU_002892,2024-05-16,social_media,50.72,38,O,KH,MT,Vargasbury,casual,True,False
CU_002893,2024-10-29,affiliate,131.23,38,F,MG,CA,West Donald,whale,False,True
CU_002894,2024-10-31,affiliate,78.6,28,F,MZ,DE,East Scott,casual,True,True
CU_002895,2024-08-15,paid_search,39.35,23,M,GQ,KY,Alexville,regular,False,False
CU_002896,2024-01-11,paid_search,35.98,40,O,SK,ME,Port Courtneyfort,casual,True,True
CU_002897,2024-10-24,paid_search,41.35,27,M,HT,TN,Evansville,regular,True,True
CU_002898,2024-02-27,paid_search,59.87,21,O,SR,WA,Hernandezmouth,casual,True,False
CU_002899,2024-03-10,affiliate,30.86,22,M,IR,AZ,Masseyview,whale,True,True
CU_002900,2024-01-26,affiliate,78.63,22,M,CG,SC,Simmonsburgh,casual,True,True
CU_002901,2024-06-22,paid_search,45.35,28,F,KN,UT,Blakebury,casual,True,True
CU_002902,2024-04-01,organic,0.0,36,M,SK,CT,Lake Carriestad,casual,True,False
CU_002903,2024-04-15,paid_search,45.5,31,O,GY,VI,Copelandchester,regular,True,True
CU_002904,2024-11-15,organic,0.0,45,F,NL,AR,Port Kaylaview,regular,True,False
CU_002905,2024-10-06,organic,0.0,18,M,ID,SC,Robertview,whale,True,True
CU_002906,2024-03-25,affiliate,114.73,33,F,MK,CO,North Jenniferfort,casual,True,False
CU_002907,2024-01-14,paid_search,87.74,27,O,HN,OR,Walkerchester,regular,True,True
CU_002908,2024-11-22,paid_search,47.64,29,M,TL,KY,Port Margaretfort,casual,True,False
CU_002909,2024-08-12,affiliate,96.48,34,F,TJ,PA,Obrienfurt,casual,True,True
CU_002910,2024-11-05,paid_search,23.77,38,F,BB,PA,New Maryville,casual,True,True
CU_002911,2024-09-15,social_media,48.88,27,F,TR,CT,Port Johnshire,casual,True,True
CU_002912,2024-03-16,paid_search,70.31,32,F,GQ,VT,Ochoaton,casual,True,True
CU_002913,2024-02-09,social_media,28.32,18,F,LY,SD,Phelpsshire,casual,True,False
CU_002914,2024-06-09,paid_search,36.83,30,F,SK,AZ,Lichester,whale,True,True
CU_002915,2024-01-26,affiliate,29.84,38,M,SV,PW,East Ashleytown,casual,True,True
CU_002916,2024-02-15,social_media,31.52,32,O,ZM,MA,West Samanthatown,casual,True,True
CU_002917,2024-03-03,affiliate,40.58,25,F,ZA,NH,Michaelstad,casual,True,False
CU_002918,2024-07-08,social_media,38.65,28,M,MH,IA,Seanton,casual,True,True
CU_002919,2024-01-22,affiliate,53.15,22,F,LR,NH,Kaylaburgh,casual,True,True
CU_002920,2024-07-29,affiliate,86.54,35,F,GE,OH,Joystad,casual,True,False
CU_002921,2024-01-09,social_media,55.25,39,O,EC,PR,Gatesmouth,casual,True,True
CU_002922,2024-05-17,affiliate,122.64,19,F,MH,RI,West Maria,whale,True,True
CU_002923,2024-10-11,social_media,60.21,40,F,BZ,PW,Lake Richardfort,casual,True,True
CU_002924,2024-11-25,social_media,31.55,28,F,DZ,HI,Harrisfort,casual,False,True
CU_002925,2024-04-09,affiliate,74.82,32,O,MG,MA,Huangburgh,casual,True,True
CU_002926,2024-05-04,paid_search,27.76,28,O,DO,MD,North Jamesport,casual,True,True
CU_002927,2024-03-28,social_media,40.8,26,O,SD,UT,Katherineside,casual,True,True
CU_002928,2024-03-22,paid_search,38.46,29,O,EE,MO,East Clarencefurt,casual,True,False
CU_002929,2024-09-27,organic,0.0,38,F,IN,FL,Amandafurt,casual,True,True
CU_002930,2024-05-08,affiliate,51.76,42,F,CR,PW,Garciaport,casual,True,False
CU_002931,2024-07-18,social_media,30.51,37,F,VE,OK,West Yvonnemouth,casual,True,False
CU_002932,2024-01-22,paid_search,48.96,45,O,BB,IA,Lake Victoria,regular,True,True
CU_002933,2024-12-15,social_media,19.58,19,O,AR,NM,Port Heather,regular,True,True
CU_002934,2024-07-12,organic,0.0,22,F,GN,IA,South Deborah,casual,True,True
CU_002935,2024-05-28,affiliate,96.35,25,O,GM,FL,West Johntown,casual,True,False
CU_002936,2024-04-25,paid_search,68.47,30,O,VA,NJ,Perryside,casual,True,True
CU_002937,2024-05-21,paid_search,65.9,39,F,TN,ID,Lopezhaven,casual,True,True
CU_002938,2024-12-10,paid_search,50.08,38,O,TT,MO,Francisstad,casual,True,False
CU_002939,2024-05-29,social_media,33.98,29,M,IN,NE,Michaelbury,casual,False,False
CU_002940,2024-04-09,affiliate,81.66,22,F,LB,ND,Chaseberg,casual,False,True
CU_002941,2024-04-23,paid_search,96.08,26,M,LI,VI,Port Amanda,casual,True,True
CU_002942,2024-09-26,social_media,43.99,43,M,CN,CT,Nicholsville,casual,True,True
CU_002943,2024-04-11,paid_search,32.35,27,O,UY,IN,Jenniferside,casual,True,True
CU_002944,2024-07-26,affiliate,111.39,20,M,GR,NH,Audreyton,casual,False,False
CU_002945,2024-02-09,paid_search,113.99,41,O,PK,RI,Crawfordchester,casual,True,True
CU_002946,2024-06-16,social_media,40.02,37,O,BI,GA,New Shaneton,regular,False,False
CU_002947,2024-09-25,affiliate,68.82,23,M,LY,NJ,North Evelyn,casual,True,True
CU_002948,2024-01-16,paid_search,58.74,38,F,BI,VA,Ashleytown,whale,True,True
CU_002949,2024-11-01,organic,0.0,35,O,LC,PA,Jordanberg,whale,False,True
CU_002950,2024-07-12,paid_search,54.84,33,F,MY,IL,Collinsport,regular,True,True
CU_002951,2024-11-01,paid_search,42.4,43,F,LS,IN,Thomasside,casual,False,False
CU_002952,2024-12-14,paid_search,38.99,26,F,KZ,OR,Michelleton,casual,True,True
CU_002953,2024-06-08,organic,0.0,30,O,LC,WV,Brianaland,casual,True,True
CU_002954,2024-09-26,affiliate,87.37,27,M,VE,CA,Crossborough,casual,True,True
CU_002955,2024-07-22,affiliate,67.15,24,M,HU,PA,Port Howard,casual,True,False
CU_002956,2024-07-27,paid_search,50.29,26,M,CF,NM,West Christopherfurt,whale,False,True
CU_002957,2024-09-15,paid_search,31.95,33,F,TO,UT,Ballardfurt,casual,True,True
CU_002958,2024-02-17,paid_search,31.33,18,O,MC,NJ,Port Matthew,casual,False,True
CU_002959,2024-09-23,affiliate,97.64,33,M,BY,ME,Gregorychester,casual,True,True
CU_002960,2024-06-21,paid_search,57.1,43,F,ID,NM,East Jorgeborough,casual,True,False
CU_002961,2024-01-24,paid_search,45.19,25,O,GT,MI,West Shannonville,casual,True,False
CU_002962,2024-01-10,affiliate,136.93,26,M,SL,KS,New Bruceside,casual,True,True
CU_002963,2024-07-18,paid_search,58.14,40,M,BH,TX,Codytown,whale,True,True
CU_002964,2024-02-07,paid_search,57.49,35,M,SM,AL,West Paultown,casual,False,False
CU_002965,2024-05-10,paid_search,77.25,40,F,TN,OK,Micheleburgh,casual,True,True
CU_002966,2024-10-19,paid_search,39.25,25,F,ET,SC,Whiteborough,casual,True,True
CU_002967,2024-03-14,affiliate,108.26,46,F,LY,CT,New Neil,regular,True,False
CU_002968,2024-02-29,paid_search,56.29,28,M,EE,MH,Mccarthyburgh,casual,True,False
CU_002969,2024-04-09,affiliate,50.29,18,O,SD,FL,Johnsonton,casual,False,False
CU_002970,2024-09-27,paid_search,26.45,32,M,SO,FM,Port Sarahport,casual,True,True
CU_002971,2024-03-04,affiliate,43.66,18,F,CD,MI,New April,casual,True,True
CU_002972,2024-01-25,paid_search,81.19,48,O,BZ,NM,New Eric,casual,True,False
CU_002973,2024-05-26,organic,0.0,31,O,VA,PW,Sharonside,casual,True,True
CU_002974,2024-08-19,organic,0.0,35,F,MW,WY,Raymondside,casual,True,True
CU_002975,2024-11-02,affiliate,95.5,38,O,BI,MA,West Donald,casual,True,True
CU_002976,2024-07-11,affiliate,110.97,25,O,RW,ID,Williamston,casual,True,False
CU_002977,2024-12-12,paid_search,94.8,39,F,QA,AS,Port Aprilmouth,regular,True,True
CU_002978,2024-03-15,paid_search,57.23,37,F,SL,OK,Shermanborough,casual,True,True
CU_002979,2024-03-16,social_media,22.08,37,M,JM,MD,South Kathryn,casual,True,False
CU_002980,2024-10-18,organic,0.0,18,O,JP,SC,Powellfurt,casual,True,False
CU_002981,2024-03-30,paid_search,62.83,30,M,BS,NM,South Damonside,casual,True,True
CU_002982,2024-08-08,paid_search,56.83,18,M,RO,RI,Torresport,casual,True,True
CU_002983,2024-10-12,affiliate,65.93,30,M,LA,UT,New Marieborough,casual,True,True
CU_002984,2024-01-16,affiliate,65.27,44,M,BT,ME,Lake Lee,regular,True,False
CU_002985,2024-04-26,organic,0.0,28,O,BE,ND,North Tammyfurt,casual,True,True
CU_002986,2024-12-05,paid_search,60.86,36,M,ET,MI,Port Marciachester,casual,False,True
CU_002987,2024-12-02,affiliate,120.1,43,F,SZ,NY,New Nathan,casual,True,False
CU_002988,2024-07-27,affiliate,75.86,30,M,MC,AZ,North Stephen,regular,False,True
CU_002989,2024-08-10,paid_search,52.39,40,M,ER,MH,Lake Luke,regular,True,False
CU_002990,2024-10-05,paid_search,68.52,20,F,LC,IL,Clarktown,casual,True,True
CU_002991,2024-10-20,affiliate,59.69,39,M,BD,MS,Lake Darren,regular,False,True
CU_002992,2024-10-14,paid_search,56.57,23,O,JP,AL,Lake Lisa,regular,True,False
CU_002993,2024-04-07,organic,0.0,25,O,LS,HI,Serranostad,casual,True,True
CU_002994,2024-03-02,affiliate,43.05,29,F,MZ,AZ,East Carol,casual,True,True
CU_002995,2024-10-27,paid_search,69.16,34,O,VU,TN,Nicolechester,casual,True,False
CU_002996,2024-01-16,paid_search,63.19,21,M,KZ,OK,Jamieview,whale,True,True
CU_002997,2024-09-20,organic,0.0,30,F,NE,UT,South Madisonfurt,whale,True,False
CU_002998,2024-07-18,affiliate,28.12,34,F,IT,MP,Port Kimberly,casual,True,True
CU_002999,2024-12-08,paid_search,44.57,26,M,ID,PA,Lake Heatherton,whale,True,True
CU_003000,2024-09-27,social_media,21.69,41,M,MC,WI,Andersonbury,casual,True,True
CU_003001,2024-06-13,social_media,18.47,33,M,BN,SC,North Erikfort,regular,False,True
CU_003002,2024-10-25,affiliate,116.54,32,O,BJ,HI,Garyview,casual,True,False
CU_003003,2024-04-22,social_media,35.17,34,F,KZ,VT,Mitchellport,casual,True,True
CU_003004,2024-07-19,affiliate,54.23,33,F,JM,PR,Danielville,casual,False,False
CU_003005,2024-07-29,paid_search,75.93,28,F,MY,GU,North Angela,casual,True,False
CU_003006,2024-09-08,social_media,54.56,32,F,SB,ID,New Wendy,casual,False,False
CU_003007,2024-10-16,paid_search,78.05,53,F,PW,NJ,North Jeremyfurt,casual,True,False
CU_003008,2024-12-11,affiliate,53.56,36,M,ER,CO,East Ryanstad,whale,True,True
CU_003009,2024-02-15,organic,0.0,26,M,OM,WA,South Carla,casual,False,True
CU_003010,2024-03-28,affiliate,64.46,36,F,BB,TN,Port Jason,casual,True,True
CU_003011,2024-02-10,affiliate,56.3,37,M,LB,AZ,East Matthewview,casual,True,True
CU_003012,2024-03-24,social_media,13.1,43,F,EC,MI,Gonzalezton,whale,True,True
CU_003013,2024-12-08,affiliate,57.83,38,O,MX,MS,West William,casual,True,True
CU_003014,2024-03-03,affiliate,47.82,26,O,GR,HI,West Diane,whale,True,True
CU_003015,2024-10-30,social_media,25.47,20,O,OM,AK,Jonesbury,casual,True,True
CU_003016,2024-07-21,affiliate,39.86,21,M,UY,NC,Angelaberg,casual,True,True
CU_003017,2024-01-28,paid_search,35.48,43,F,SY,MD,North Gailchester,regular,True,True
CU_003018,2024-09-30,social_media,16.52,31,F,SI,ND,New Jennifermouth,casual,True,True
CU_003019,2024-09-19,affiliate,38.01,39,M,MN,AZ,North Gabrielle,regular,True,True
CU_003020,2024-09-08,organic,0.0,30,O,AF,MS,New Brianfurt,casual,True,True
CU_003021,2024-11-17,paid_search,42.02,29,F,TN,DE,Port Courtney,casual,True,True
CU_003022,2024-09-08,affiliate,105.8,35,F,TM,ND,North Deborahfort,regular,True,True
CU_003023,2024-04-28,organic,0.0,40,O,TO,SD,Campbellfurt,regular,True,True
CU_003024,2024-09-20,social_media,27.22,23,F,PG,PW,Lake Tracy,casual,True,True
CU_003025,2024-10-20,social_media,59.79,32,M,ID,MI,Mendozaberg,regular,True,True
CU_003026,2024-10-05,organic,0.0,52,O,PH,ND,Jeffreyport,casual,True,True
CU_003027,2024-03-01,affiliate,78.53,31,F,DZ,VA,South Yvette,casual,False,True
CU_003028,2024-07-26,affiliate,89.34,41,M,DK,MN,South Lindaberg,casual,True,True
CU_003029,2024-10-03,paid_search,42.44,32,M,BB,NH,Pageside,casual,True,True
CU_003030,2024-06-16,affiliate,62.13,41,F,GT,MO,Port Courtney,whale,True,True
CU_003031,2024-01-08,paid_search,79.99,21,F,GE,MO,Stephensonmouth,regular,False,True
CU_003032,2024-07-26,paid_search,75.05,29,O,ES,NV,Farleymouth,whale,True,False
CU_003033,2024-02-07,social_media,41.33,25,O,MM,MA,Elizabethberg,casual,True,True
CU_003034,2024-10-31,paid_search,92.47,26,O,RS,NC,East Jay,casual,True,True
CU_003035,2024-08-08,social_media,42.15,35,O,ET,OK,Port Jessica,casual,False,False
CU_003036,2024-03-05,affiliate,70.68,45,F,VN,MN,Kelleychester,casual,True,False
CU_003037,2024-12-20,organic,0.0,33,O,MR,SD,Jasonberg,casual,True,False
CU_003038,2024-08-09,affiliate,115.47,28,O,PW,CT,Evanschester,regular,True,False
CU_003039,2024-11-27,paid_search,47.09,28,F,BF,ID,West Andrea,casual,True,True
CU_003040,2024-10-10,affiliate,90.57,33,F,DJ,TN,Gileschester,regular,True,True
CU_003041,2024-09-16,paid_search,70.0,39,M,EG,NV,Lake Jamieshire,regular,True,True
CU_003042,2024-07-01,paid_search,71.73,41,O,TL,HI,Tonyashire,regular,True,True
CU_003043,2024-04-10,social_media,49.77,33,M,DE,SD,Andrewsborough,casual,True,True
CU_003044,2024-05-20,social_media,22.93,22,O,CZ,MT,Taylorberg,whale,True,True
CU_003045,2024-08-24,paid_search,61.61,37,F,RU,MD,Lake Coltonland,regular,True,False
CU_003046,2024-10-21,affiliate,104.3,29,O,BS,AK,Port Mollymouth,casual,True,False
CU_003047,2024-03-07,organic,0.0,29,F,BW,MD,Jamesberg,casual,True,True
CU_003048,2024-01-20,social_media,48.29,29,O,GH,ME,West Cindymouth,casual,True,True
CU_003049,2024-04-05,organic,0.0,44,O,TV,MH,Alvarezburgh,casual,True,True
CU_003050,2024-01-27,paid_search,91.45,43,O,JP,ME,Port Annaberg,casual,False,True
CU_003051,2024-07-18,organic,0.0,26,F,DK,MT,New Reneechester,casual,True,True
CU_003052,2024-08-21,affiliate,53.56,29,M,DJ,OH,Gravesview,casual,True,False
CU_003053,2024-03-31,affiliate,83.81,23,F,FM,PR,North Elizabeth,regular,True,True
CU_003054,2024-09-25,paid_search,57.33,25,M,CY,PW,Daviston,casual,True,False
CU_003055,2024-11-09,social_media,31.31,48,O,CR,FM,Kennedyfort,casual,False,True
CU_003056,2024-10-21,paid_search,98.19,33,M,DO,WI,New Haileystad,casual,False,True
CU_003057,2024-10-20,paid_search,78.43,38,M,OM,OR,South Patricia,casual,True,True
CU_003058,2024-06-16,paid_search,48.22,38,O,RW,TN,Nicoleland,regular,False,True
CU_003059,2024-06-24,affiliate,84.58,54,M,MN,CA,East Claire,casual,True,True
CU_003060,2024-12-21,affiliate,52.97,24,O,GD,MO,North Victoria,casual,True,True
CU_003061,2024-09-15,paid_search,41.1,27,F,SV,ID,Kellyland,regular,True,False
CU_003062,2024-09-07,organic,0.0,35,O,MH,PA,Smithshire,casual,True,True
CU_003063,2024-10-13,paid_search,53.3,21,F,NI,GA,Melissaborough,whale,True,True
CU_003064,2024-05-13,organic,0.0,30,M,SG,KY,South Lucasburgh,casual,True,True
CU_003065,2024-11-15,affiliate,49.45,41,O,BF,SD,Lake Kristopher,whale,True,True
CU_003066,2024-02-27,organic,0.0,18,F,PE,NE,Billymouth,casual,True,True
CU_003067,2024-04-11,affiliate,84.53,22,O,KM,CO,Andreaberg,regular,True,False
CU_003068,2024-02-14,affiliate,79.18,23,F,VU,AL,West Oscarfort,casual,True,True
CU_003069,2024-02-25,paid_search,44.09,42,M,MU,MS,Lake Emilyfurt,casual,True,True
CU_003070,2024-11-13,organic,0.0,31,M,LT,MN,Russellmouth,casual,True,True
CU_003071,2024-09-25,organic,0.0,21,M,CO,MI,Andreafort,regular,True,True
CU_003072,2024-06-11,paid_search,42.15,28,F,JM,KY,South Samanthaland,casual,False,True
CU_003073,2024-11-25,affiliate,81.66,40,M,TL,PW,Michelleville,casual,True,True
CU_003074,2024-08-21,affiliate,65.23,31,M,AO,AS,Port Kathleen,casual,True,True
CU_003075,2024-10-14,affiliate,45.96,34,M,HN,CA,West Calvin,regular,True,True
CU_003076,2024-07-03,paid_search,46.13,36,O,TO,AS,Port Christopher,whale,True,False
CU_003077,2024-07-24,paid_search,29.99,29,F,BO,AL,Lake Lindsayland,casual,True,False
CU_003078,2024-08-07,paid_search,72.22,28,O,DE,OR,Welchmouth,casual,True,False
CU_003079,2024-08-18,paid_search,53.8,26,M,TL,CT,North Janetborough,whale,True,True
CU_003080,2024-09-18,organic,0.0,35,F,CH,CO,North Jennifer,whale,False,False
CU_003081,2024-05-23,affiliate,67.75,21,O,BW,AL,Moodybury,regular,True,True
CU_003082,2024-06-11,paid_search,96.51,42,F,GE,AR,South Lukehaven,regular,True,True
CU_003083,2024-11-10,paid_search,113.18,34,O,FI,NJ,Lake Vanessa,casual,True,True
CU_003084,2024-03-10,affiliate,70.57,20,M,UY,VT,South Keith,regular,True,False
CU_003085,2024-07-09,paid_search,73.32,30,M,GD,OR,South Jacksontown,casual,True,True
CU_003086,2024-11-25,social_media,63.43,42,M,BR,HI,West Douglas,whale,True,False
CU_003087,2024-02-05,social_media,22.46,43,F,SR,OK,Lake David,casual,True,True
CU_003088,2024-11-20,paid_search,64.88,29,O,PS,CA,East Melinda,casual,True,True
CU_003089,2024-09-23,paid_search,57.34,20,O,TW,IN,South Cynthia,casual,True,True
CU_003090,2024-03-14,affiliate,89.72,35,M,UA,LA,Hunterport,casual,True,False
CU_003091,2024-08-13,affiliate,76.88,39,F,GM,NE,Madisonbury,regular,True,True
CU_003092,2024-07-06,affiliate,130.6,32,O,SM,AL,Juanburgh,whale,True,True
CU_003093,2024-04-17,paid_search,63.27,29,M,BI,AR,South Maxton,casual,True,True
CU_003094,2024-10-05,organic,0.0,20,M,VN,WV,Millermouth,casual,True,True
CU_003095,2024-02-02,affiliate,47.93,31,O,AL,WA,West Briannastad,casual,True,True
CU_003096,2024-02-17,affiliate,46.01,49,M,MC,TX,New Josemouth,casual,True,True
CU_003097,2024-09-07,social_media,27.07,25,F,PG,MI,Woodport,regular,True,True
CU_003098,2024-08-29,paid_search,62.15,37,O,RW,MD,East Brenda,casual,True,False
CU_003099,2024-06-28,organic,0.0,28,F,BB,UT,Robertmouth,casual,True,True
CU_003100,2024-07-04,affiliate,65.32,41,M,LR,WY,Fordmouth,casual,True,False
CU_003101,2024-01-17,paid_search,53.66,32,O,PG,FL,Lake Karen,casual,True,False
CU_003102,2024-08-20,paid_search,58.89,34,M,NL,AK,Port Levi,whale,True,True
CU_003103,2024-10-08,paid_search,95.87,32,M,ZM,FL,Diazchester,regular,True,True
CU_003104,2024-08-22,paid_search,57.8,18,O,HR,MH,East Brittany,casual,True,False
CU_003105,2024-12-01,paid_search,52.03,31,M,ER,IL,North Peterberg,casual,True,True
CU_003106,2024-10-22,paid_search,113.4,47,M,IR,MA,North Tyler,casual,True,False
CU_003107,2024-02-21,affiliate,108.23,33,O,DJ,ME,Jeremyfort,casual,False,True
CU_003108,2024-06-04,paid_search,45.65,29,M,UZ,VA,Reynoldsburgh,casual,False,True
CU_003109,2024-07-05,affiliate,72.97,41,O,RU,TN,West Suzanneland,regular,False,True
CU_003110,2024-06-12,affiliate,67.11,31,F,LI,VT,Franklinberg,casual,True,False
CU_003111,2024-08-25,paid_search,94.69,26,M,GW,NC,Larachester,whale,True,True
CU_003112,2024-05-06,paid_search,92.42,49,F,RW,AL,Crystalmouth,casual,False,True
CU_003113,2024-09-12,affiliate,93.27,45,M,ZM,ME,Carrberg,casual,False,True
CU_003114,2024-10-25,social_media,26.97,48,M,SM,LA,Jennyberg,casual,True,True
CU_003115,2024-06-18,social_media,34.07,42,F,MN,OK,Brownmouth,whale,True,False
CU_003116,2024-02-27,social_media,29.23,36,F,MN,MT,East Shirley,regular,True,False
CU_003117,2024-09-22,social_media,20.49,29,O,FM,IN,Cynthiafort,regular,True,True
CU_003118,2024-07-05,paid_search,64.71,35,M,IT,OH,Barbaramouth,casual,True,True
CU_003119,2024-01-23,social_media,28.58,26,O,MC,ID,West Kimberly,regular,True,True
CU_003120,2024-08-26,organic,0.0,26,O,TO,PW,Lake Brittany,whale,True,False
CU_003121,2024-08-12,affiliate,49.61,18,O,GW,GU,South Anna,casual,True,False
CU_003122,2024-12-07,paid_search,48.6,27,O,AM,MD,South Karenmouth,whale,True,False
CU_003123,2024-01-21,paid_search,35.8,18,F,BR,NC,Fordview,casual,True,True
CU_003124,2024-02-11,paid_search,99.31,30,O,BJ,NV,Watersview,casual,True,True
CU_003125,2024-06-26,paid_search,63.25,28,M,LC,FL,Melanieton,casual,False,True
CU_003126,2024-02-17,affiliate,28.34,44,O,PY,IA,Lake Aaron,casual,True,False
CU_003127,2024-10-27,social_media,50.73,19,M,MK,GU,Hoffmanview,regular,True,True
CU_003128,2024-11-30,social_media,50.55,20,M,LB,NM,Cassandraside,casual,True,True
CU_003129,2024-01-03,organic,0.0,30,O,FR,GU,New Cassie,regular,True,True
CU_003130,2024-04-17,paid_search,72.3,30,O,KE,VA,Lake Nicolehaven,casual,False,True
CU_003131,2024-01-25,organic,0.0,39,O,SD,LA,Port Nicholas,casual,True,True
CU_003132,2024-04-16,paid_search,48.83,38,O,ME,GU,West Joseberg,casual,False,True
CU_003133,2024-12-04,paid_search,28.34,23,O,KE,AK,Lake Dawnchester,casual,True,True
CU_003134,2024-07-14,paid_search,41.08,22,M,BR,MN,Parsonsberg,casual,True,True
CU_003135,2024-01-17,paid_search,65.81,32,O,PE,SC,Petersmouth,regular,True,True
CU_003136,2024-08-12,paid_search,70.0,29,O,PS,MD,West Stephenborough,whale,True,True
CU_003137,2024-05-30,affiliate,74.58,32,F,MA,PA,Mitchellshire,casual,True,True
CU_003138,2024-04-01,paid_search,72.38,33,F,CN,MD,North Brianmouth,casual,True,True
CU_003139,2024-05-24,paid_search,29.36,41,M,TG,NJ,Donaldfurt,casual,True,True
CU_003140,2024-11-16,paid_search,79.68,39,M,SY,AK,Lucasfurt,whale,True,True
CU_003141,2024-03-09,social_media,19.96,39,M,EE,MD,Lake Justinshire,casual,True,False
CU_003142,2024-04-09,paid_search,66.67,37,F,TW,OK,New Brianberg,casual,True,False
CU_003143,2024-02-03,paid_search,92.62,31,M,SB,CA,East Edwardhaven,casual,True,True
CU_003144,2024-12-07,affiliate,69.89,41,O,DK,VT,North Karen,regular,True,False
CU_003145,2024-02-19,paid_search,42.35,27,M,MK,MA,South Matthewland,regular,True,True
CU_003146,2024-07-02,paid_search,65.43,38,F,SA,MO,New Robertfurt,casual,True,False
CU_003147,2024-04-18,paid_search,69.08,35,M,MD,FL,Port Jaredburgh,casual,False,False
CU_003148,2024-01-14,paid_search,37.74,27,M,CI,WV,Jeremyton,whale,True,True
CU_003149,2024-03-23,paid_search,61.62,31,F,KH,TX,North Dawnbury,regular,True,True
CU_003150,2024-02-01,paid_search,65.51,28,M,QA,AZ,East Katherineberg,whale,True,False
CU_003151,2024-01-12,social_media,24.93,41,F,CU,NY,Marcusfurt,casual,True,False
CU_003152,2024-02-24,organic,0.0,41,F,AM,NY,Travischester,regular,True,False
